titre_comm,comm,date,loc,note,photo
Très correct.,"Nous avons séjourné 2 nuits dans cet hôtel et nous avons globalement été contents. Nous avons eu la chance d'avoir une chambre au bout du couloir, ce qui nous a permis d'être tranquilles (pas de bruits de passage des clients). La chambre est spacieuse, le lit est immense. La salle de bains avec baignoire est suffisamment grande, et il y avait plus de serviettes que nécessaire, pour deux. Il y avait un sèche cheveux, ce qui rend bien service (n'est-ce pas, mesdames). Il y avait également une table à repasser et un fer à disposition. Pour le rangement des affaires, une commodes à trois tiroirs, mais pas de penderie. La télévision permets d'avoir des renseignements sur la parc, et a une chaine ""radios"". Attention tout de même pour les accros d'internet, car il y a un accès au net,…",Charles B a écrit un avis (sept. 2012),"Cannes, France",bubble_40,no
"Dans un hôtel Formule1, je peux au moins prendre mon petite déjeuner quand je veux !","Bien joli visuellement, bien entretenu, oui.  Mais c'est une façade qui cache une organisation scandaleuse. Arrivé le soir dans cet hôtel, la réceptionniste nous impose immédiatement, le petit-déjeuner à 9h45, en fournissant un ticket d'entrée. Oui, c'est ainsi, parce que sinon, nous n'aurons pas de place. Mais nous avons pourtant accès au parc à partir de 8 heures et les enfants se lèvent tôt. Devant notre mécontentement, la réceptionniste nous dit qu'il est peut-être possible de passer entre 7 et 8 heures, mais ce n'est pas sûr. C'est ce que nous faisons, en forçant les choses. A la sortie du restaurant, vers 8h15; une longue file de dizaines de personnes attentent effectivement de pouvoir s'installer. Ce gigantesque hôtel ""luxueux"" est tout simplement en sous-capacité de…",Olivier V a écrit un avis (sept. 2012),"Bruxelles, Belgique",bubble_10,no
Bon mais manque de magie Disney!,"Réservé pour retourner à Sequoia Lodge après avoir séjourné dans un hôtel Disney différent l'été dernier. Nous avions adoré le salon Golden Forest lors d'une visite précédente et nous avons eu un prix raisonnable pour notre séjour cette année. L’arrivée était un peu déroutante, car nous n’avions pas le droit de passer par la porte principale (!) Et le personnel se contentait de pointer du doigt l’hôtel, mais nous avons finalement trouvé la porte latérale où un scanner de bagages avait été installé. De là, nous sommes allés à la réception pour nous enregistrer. Il n’était pas occupé et nous avons utilisé le bureau Golden Forest. Serena était incroyablement adorable et serviable et nous a remis tous nos papiers, laissez-passer, etc. et a expliqué comment tout fonctionne. Elle nous…",saranireland a écrit un avis (juil. 2019),"Belfast, Royaume-Uni",bubble_30,no
Beau séjour à Disneyland Paris,"Tout propre, hôtel agréable et serviable. A proximité des parcs. Bon et varié petit-déjeuner. Très bien pour faire une promenade autour du lac et l'environnement. Je me suis sentie en sécurité la sécurité dans l'hôtel et les parcs. Contents d'y retourner",annkK8686GW a écrit un avis (août 2017),"None, None",bubble_40,no
Fantastique,"Mon ami, lui 2 enfants et moi-même avons passé 4 jours 3 nuit dans cet hôtel charmant. Le personnel est très serviable et les formalités d'arrivée étaient simples. La chambre était très belle et le ménage était fait tous les jours. Les repas étaient très agréables avec un choix très varié. L'alcool est hors de prix. . . . !  !  Le personnel de l'hôtel ne pourrait pas en faire plus pour vous. La plupart des employés parlaient très bien anglais. La sécurité était rigoureuse. À proximité des parcs avec beaucoup de magnifiques paysages. Il y a beaucoup de possibilités pour. Nous avons obtenu des paniers très tôt. Un peu plus tôt que prévu et à l'extérieur de l'hôtel est à ne pas manquer. Je recommande fortement cet hôtel.",Stephen P a écrit un avis (août 2017),"None, None",bubble_50,no
Super bien situé !,"Nous sommes allés avec un groupe de 5 adultes en août 2017. Nos chambres standard sont situées dans le Sierra Lodge en dehors de l'édifice principal de l'hôtel. C'était super, car nous n'avons pas eu besoin d'aller à l'hôtel avec nos sacs pour nous pouvions aller et venir. L'hôtel était également proche de la piscine si une priorité pour nous. C'était également plus près de l'édifice principal. Les chambres étaient aussi très calmes.  Les chambres étaient propres, chic et confortable. C'est un hôtel à thème, décoré sur le thème d'un chalet de montagne, la décoration est démodée comme il est destiné aussi ! Le thème forestier tout au long de la moquette dans le rideau de douche avec des touches de ma Bambi. Très relaxant après une journée dans les parcs d'attractions. Les lits…",sassilia a écrit un avis (août 2017),Perth UK,bubble_50,no
Fantastique 30 ans voyage,"Mon partenaire et moi avons fait un voyage à Disneyland Paris pour mon 30ème anniversaire, et nous avons séjourné au Sequoia Lodge pour 2 nuits. Je n'ai aucun reproche à faire autrement que j'aurais voulu pouvoir y rester plus longtemps !  L'hôtel était impeccable, le personnel était attentionné et sympathique, et notre chambre était très agréable. J'ai beaucoup aimé le thème de l'hôtel, d'où l'on peut les chambres aussi. Le lit était immense et confortable ! Nous avons séjourné dans le bâtiment principal sur le quatrième étage, ce qui nous a un peu dix minutes à pied du parc, ce qui était parfait pour les Extra Magic Hours.  Il y avait un coffre-fort dans la chambre, ainsi que la climatisation (une bénédiction en juillet) et c'était assez calme pour nous permettre d'avoir une…",flamingice a écrit un avis (août 2017),"Maidstone, Royaume-Uni",bubble_50,yes
Hôtel accueillant,"Beau décor western. Propre et spacieux pour la famille. Le service de la réception était très chaleureux et accueillant, mais nous avons dû attendre assez longtemps une fois à la ligne. Le service au restaurant est tout à fait exceptionnel et très sympa pour les enfants, mais le service en chambre (le service d'entretien ménager) est très lent. Nous avons adoré la visite Mickey !",aacctraveller a écrit un avis (juil. 2017),"Athènes, Grèce",bubble_40,no
Disney's Magical week-end juillet 2017,"Nous avons choisi Sequoia Lodge hôtel, car c'était un 'au milieu de la route» choix en termes de prix. Il s'est avéré être un excellent choix, à moins de 10 minutes à pied avec de jeunes enfants à Disney (plus facile de marcher que de prendre le bus navette). Nous avons mangé à l'hôtel le buffet chaque soir, et en plus c'était excellent. À l'exception d'une longue attente pour l'eau chaude et doubles lits au lieu de deux lits jumeaux, les chambres étaient très bien et l'air conditionné était idéal. Un excellent service client. Je le recommande vivement.",545denisei a écrit un avis (juil. 2017),"None, None",bubble_50,no
Superbe hôtel ...,"Nous n'avons rien à reprocher à cet hôtel le personnel est très sympa, poli était aux petits soins pour nous. V'e lu d'autres critiques disant que les gens ont besoin de exécrable bien une couche de peinture ça et là-bas à l'extérieur qu'est-ce que vous croyez pas tous les hôtels qui nous ont peu problème's. La chambre était très propre. Les employés nous ont donné nous a tous les jours changer les draps. Je vous le recommande vivement Sequoia Lodge super pour y retourner à et vous détendre après avoir été dans le parc toute la journée. Si vous n'avez que quelques heures à se relaxer la piscine privée est super serviettes de toilette à disposition et une piscine pour les enfants est génial tout ce que je peux dire. . . . .",Gary M a écrit un avis (juil. 2017),"Worcester, Royaume-Uni",bubble_50,no
Nous avons adoré cet hôtel,"Nous avons séjourné dans cet hôtel 3 fois, il y a 20 ans quand nos filles ont été 6 et 9, l'année dernière pour notre 30ème anniversaire de mariage et cette année avec notre petit-fils 8. Il n'a pas changé, mais ce n'est pas nécessaire à notre goût. Le seul point négatif et je n'ai jamais vu auparavant, mais je n'ai jamais demandé ça, c'est que je n'ai pu trouver l'ascenseur de la salle à manger à l'entrée et un coin bar. Nous disposons maintenant de voyager avec un fauteuil roulant, et avec des tas d'enfants dans des poussettes il y a souvent une attente pour que l'ascenseur. Lorsqu'elles apprécient le bâtiment est ce que c'est et les coûts de modifier ce serait considérable que j'ai peur Disney peuvent être amenées à cette adresse d'une manière ou d'une autre.  Pas la fin du…",Markofltc a écrit un avis (juil. 2017),"None, None",bubble_40,no
Bonheur en famille,"Il y avait un peu la queue pour s'enregistrer à l'arrivée. Les chambres étaient spacieuses mais rien d'extraordinaire mais on ne va pas à Disneyland pour passer du temps dans la chambre. Il est bien situé, à seulement 5/10 minutes à pied pour aller au parc. Son atmosphère est accueillante et une belle grande cheminée dans notre bar, le personnel est agréable. Très copieux et varié. Il n'y a pas plus cher que ce à quoi nous nous attendions. Nous avons passé un super moment et nous reviendrions sans hésiter.",JudyMM1950 a écrit un avis (juil. 2017),"Wigton, Royaume-Uni",bubble_40,no
Charmant chalet avec vue,"Un joli hôtel situé dans les bois le long de la rive du lac en direction du Village Disney. L'extérieur est très beau, d'un véritable hôtel américain et le hall d'entrée, les restaurants et le bar sont aussi magnifiques. Les chambres sont correctes mais un peu démodées. Très style « Bambi » qui est un endroit très agréable mais les matelas étaient durs comme de la pierre et le carrelage de la salle sont très vieilles. La nourriture au petit déjeuner était très agréable même si tout y est un peu limité pour 7,30 €, 7 avec la demi-pension et des billets. Dans l'ensemble, c'est un très bel hôtel de Disney où séjourner à seulement à 5 minutes à pied du village et les parcs d'attractions.",Amber a écrit un avis (juil. 2017),"None, None",bubble_40,no
Super hôtel !,"Nous avons passé 4 nuits, 5 jours. Nous sommes arrivés juste après 12 h et nous avons eu la surprise d'entendre que notre chambre soit prête ! !  Les chambres sont suffisamment grandes tout était propre, et c'est tout ce qui compte. Nous avons passé la dernière minute vous servir le petit-déjeuner et faites le choix de vous le procurer à l'hôtel, ce qui était plus qu'il nous fallait ! Tout le personnel de l'hôtel était très agréable et très serviable ! Nous avons passé un excellent séjour et je n'hésiterais pas à le conseiller Sequoia Lodge. On peut facilement aller à pied jusqu'au parc.",Ditravel3136 a écrit un avis (juil. 2017),"Kilmore, Irlande",bubble_50,no
Vue sur SEQUIA,"Il est bien situé. Bien comprendre la décoration est en accord avec un hôtel, mais l'hôtel a besoin d'être rénové. La chambre était très petite, nous avons été déçus par la douche avec sans douche séparée mais un rideau dans la baignoire autant qu'on voulait. La nourriture est très bonne, et je suis content qu'on les achète des bons restaurants. Agent de réservation mais je ne lui ai expliqué que si vous devez prendre le petit déjeuner à l'hôtel, il fallait payer un supplément. Pas l'idéal pour aller à pied dans le parc pour le petit-déjeuner. Pas de bouilloire dans la chambre à notre arrivée et nous avons eu du mal à le trouver des tasses, des verres à utiliser dans la chambre à la réception, on nous a dit de ne pas aller au des petites cuillères et obtenu un insulte. Natation…",117trevor a écrit un avis (juil. 2017),"None, None",bubble_30,no
Une expérience magique! Excellent séjour !,Nous avons passé un super séjour à Disney's Sequoia Lodge Golden Forest. Le personnel était très professionnel et aimable et toujours prêt à vous aider. La chambre était très bien équipée et nous avons passé un excellent séjour ! Nous le recommanderons sans hésiter le Golden Forest - le meilleur rapport qualité/prix ! Merci d'avoir rendu nos vacances un moment que nous n'oublierons jamais.,805meyerm a écrit un avis (juil. 2017),"None, None",bubble_50,no
Idéalement situé,"Grande chambre, belle salle agréable et vue sur le lac depuis les fenêtres. la chambre était très propre. Les ascenseurs sont très lents, mais comme il est situé au 3ème étage où nous avons utilisé les escaliers. Emplacement fabuleux pour un accès facile à pied au départ et à destination de'EuroDisney",hutchmarg a écrit un avis (juil. 2017),"Hengoed, Royaume-Uni",bubble_50,yes
Fabuleux !!,"J'ai lu certaines des critiques négatives et que je ne pouvais pas du tout d'accord.  L'hôtel et la chambre.  Tout d'abord c'est une lodge » . Oui, c'est un hôtel, mais la vieille en bois et des tapis et tissus d'ameublement tous les noms - ! !  C'est vrai que apparaît un peu vieillot, mais c'est un hôtel très confortable où le cadre en bois au fait que c'est très agréable de la foule et de l'effervescence de aux parcs d'attractions. Notre chambre était propre et le service en chambre est fait tous les jours pour faire les lits, changer les serviettes et de vente des produits. Nous avons pris quelques tièdes douches, mais ça ne nous a pas dérangés, car il faisait vraiment chaud. Les lits étaient très confortables et il y avait même deux types d'oreillers, fermes ou mous pour…",C3312IUsarahc a écrit un avis (juil. 2017),"Stoke-on-Trent, Royaume-Uni",bubble_50,yes
Inférieur aux normes Disney,"Nous avons séjourné dans cet hôtel pendant 5 jours en mars 2017. L'hôtel avait l'air un peu vieux et usé. La baignoire était entourée éraflés, et les chambres sur le fond des murs. J'ai séjourné plusieurs fois à Disneyworld, ce n'était pas à la hauteur d'un hôtel Disney.",Minni3612 a écrit un avis (juil. 2017),"Grand Haven, Michigan",bubble_30,no
Super hôtel très calme,"Cet hôtel est exactement ce que l'on reste à l'activité de l'ensemble des parcs d'un cadre relaxant, dès que vous entrez dans l'hôtel. Le petit déjeuner était vraiment bon et une grande variété de plats comprenant des plats chauds",Michelle B a écrit un avis (juil. 2017),"Dublin, Irlande",bubble_50,no
Séjour fabuleux,"Nous venons de rentrer d'un séjour très agréable. Nous avons séjourné au Golden Forest. Nous avons d'abord été dans la chambre et que je me suis rendu compte comme l'air conditionné ne marchait pas. Après avoir téléphoné à la réception malgré est venu rapidement et nous a dit qu'on ne pouvait pas la capter et que nous allions passer notre chambre. Nous y sommes allés et la chambre qu'on a eue était fantastique ! Lit King Size, il y avait beaucoup plus de place et un balcon. !  !  Le 'bar-salon forêt vaut vraiment le supplément. Le petit déjeuner était très bien et relaxante. Les boissons offertes à 12 étaient superbes. Je ne le recommanderai jamais assez.",sam_forsyth87 a écrit un avis (juil. 2017),"Blackpool, Royaume-Uni",bubble_50,yes
Ces vacances ont été fantastiques et un excellent hôtel,"Le Golden forêt était de bonne qualité. Très propre et les lits très confortables. La climatisation marchait bien et n'était pas trop bruyante. La chambre était équipée d'un coffre-fort et cela ne nous a pas coûté un supplément pour pouvoir l'utiliser. Nous avions un mini frigo qui nous faisions nos boissons. On a un Golden chambre forêt et cela nous a donné accès facile au Golden forêt ». Le petit déjeuner était très bon et il y avait beaucoup de choix, y compris le petit déjeuner anglais complet. Nous avons passé les dîners à l'hôtel. La qualité de la nourriture était très bonne et le personnel très serviable. Il y avait du bruit dans certains soirs, il y a beaucoup de familles avec des jeunes enfants, il faut s'y attendre étant donné son Disneyland. La piscine était très…",carguy u a écrit un avis (juil. 2017),"None, None",bubble_50,no
Séjour fantastique !,"Nous avons eu un très bon séjour à Disneyland Paris juin de cette année (2017). C'était notre premier séjour dans le Sequoia Lodge et nous avons vraiment adoré ! Nous avons été surclassés dans la partie principale de l'hôtel (chambre 3149). Nous n'avons donc c'était près des restaurants, une boutique, prenez la sortie en direction de marcher jusqu'au parc, etc. L'hôtel est très bien situé et à seulement 10 minutes de marche pour aller au parc. Nous y sommes allés tous les jours (même à 36/37°C dehors), mais il y a des bus, si vous n'avez pas envie de marcher. On n'a pas besoin de marcher à faire une magnifique promenade après le lac, dans le village Disney et ensuite vers les parcs d'attractions.  Le personnel était vraiment très sympa et serviable pour ce qui est de l'hôtel, on…",Cazdainton a écrit un avis (juil. 2017),"Northampton, Royaume-Uni",bubble_50,no
Notre premier séjour à Disney,"J'ai séjourné en tant que couple pour 4 nuits. J'ai beaucoup aimé cet hôtel. Notre chambre, qui était dans le bâtiment principal et il y avait un lit ""Queen size"" très confortable. La chambre était propre et bien décorée, avec un thème ma Bambi. Utilisé la piscine une seule fois durant notre séjour, c'était très agréable avec deux petits, un peu à l'extérieur de l'hôtel. Vestiaires étaient un peu petites mais ce n'était pas si plein que ça pendant que nous y étions, donc aucun problème. Agréable surprise qu'il y ait une machine à faire des glaçons dans le couloir, ce qui a été super car il faisait 33 degrés dehors ! Nous n'avons que des choses qui améliorent la chambre serait la possibilité de faire des boissons chaudes. Dans l'ensemble, très bien, la chambre propre et…",Emilyk9635 a écrit un avis (juil. 2017),"Bournemouth, Royaume-Uni",bubble_40,no
Magique,"Au moment de l'arrivée jusqu'au SL à Disneyland Paris. nous avons été accueillis par le plus gentil des employés vraiment beaucoup aimé notre séjour. L'hôtel était absolument impeccable propre, chaude et elle avait une belle ambiance confortable. Nous y retournerons sans le moindre doute. Le seul problème que nous ayons rencontré a été de ne pas pouvoir prendre une bouilloire avec thé et café dans la chambre et les boissons au bar étaient chers tous, mais je suppose que c'est le prix à Paris. L'un dans l'autre, c'était un séjour merveilleux et vous pouvez aussi prendre la parole, vous ne serez pas déçus. Merci encore.",roryeverett a écrit un avis (juil. 2017),"Plymouth, UK",bubble_50,no
Merveilleux séjour,"Nous avons séjourné au Disney's Sequoia Lodge pour un séjour de 10 nuits dans un ""Golden chambre forêt et nous avons passé un séjour formidable. Nous sommes allés là-bas avec nos 3 enfants (âgés de 2, 6 et 11) et mes parents âgés et mère - - en vigueur. Le personnel au Sequoia Lodge était très sympathique et nous a aidés à répondre à toutes nos questions. Nous n'avons eu aucun soucis avec la communication parce que nous sommes venus des Etats-Unis et nous nous étions inquiets à cause de ne pas parler français. Le petit déjeuner était délicieux et très varié. Ma mère - dans la loi - a bien des restrictions diététiques et elle n'a eu aucun problème pour trouver quelque chose qu'elle pouvait manger et j'ai réussi à trouver des choses tous les 3 de mes enfants ont aimé chaque jour.…",Lisa K a écrit un avis (juil. 2017),Massuchettes,bubble_50,no
Parfait en tous points.,"Nous avons choisi Sequoia Lodge, que nous avons séjourné dans cet hôtel il y a 13 ans et nous sommes très contents de notre décision ! !  C'est vrai qu'il est un peu démodé mais je pense que cela ajoute à cela. C'est un hôtel propre, bien tenu et confortable, et j'ai trouvé que cela satisfait toutes les critères compte tenu du temps limitée vous passer dans votre chambre ! Vous êtes à proximité du parc et c'est une bonne marche ! La navette en bus pour aller dans le parc que nous ne nous sentions pas gagner un horrible beaucoup de marche à pied ! ! La piscine était propre et les serviettes sont fournis. C'était très agréable à la fin d'une soirée dans le parc. Le petit déjeuner était servi dans notre séjour) et c'était super ! !  Une grande variété de plats chauds, céréales,…",Snoot80 a écrit un avis (juil. 2017),"Rathfriland, Royaume-Uni",bubble_40,no
Un autre monde,"Excellent séjour avec ma famille. Le servisse s'est très bien passée, on a bien aimé la chambre, grande et propre, une vue fantastique et un grand toilettes. En 5 mn, nous étions au Disney Village. Nous avons l'habitude de piscine et nous aimons cet endroit. C'était incroyable.",Ana a écrit un avis (juil. 2017),"Lisbonne, Portugal",bubble_50,no
Notre famille à Disneyland Paris,Dans l'ensemble l'hôtel était très bien. Les chambres étaient très propres et changés chaque jour. La piscine était super pour les adultes et les enfants. Nous avons pris notre dîner dans l'un des restaurants chaque jour mais ils étaient très fortement.,O6540ESelizabethm a écrit un avis (juil. 2017),"Stirling, Royaume-Uni",bubble_40,no
Hôtel relaxant,C'était notre second séjour au Sequoia Lodge. Nous y sommes retournés car nous aimons l'atmosphère décontractée de cet hôtel. Ambiance familiale et amicale avec une ambiance détendue. Le personnel était très sympa et l'emplacement super pour le parc aquatique est génial.,599maureenf a écrit un avis (juil. 2017),"Surrey, Royaume-Uni",bubble_40,no
Super hôtel,"Très confortable. Excellent service. Air conditionné dans la chambre, qui était bien nécessaire en raison de conditions météorologiques chaudes. Les lits sont très confortables. Propre, les lits étaient faits chaque jour et les serviettes changées tous les jours. Superbe piscine chauffée. Le seul inconvénient, c'était pas vraiment adapté pour rhume des foins souffre de bois !",jennifersW8741TZ a écrit un avis (juil. 2017),"Clacton-on-Sea, Royaume-Uni",bubble_50,no
"Pour le prix payé, nous avons été déçus","Nous sommes allés à Disneyland et je ne peux Disneyworld et je séjourne toujours dans des propriétés Disney. Le meilleur atout de cet hôtel, c'était la possibilité de se rendre à pied au village et aux parcs d'attractions. C'était relativement calme et l'ambiance dans le hall chaque matin était un vrai plus. On a eu quelques ennuis.  - Le bus vous remettre de la soirée, si vous êtes en forme physiquement capables sauter le bus et aller à pied partout. Il en vaut la peine, croyez-moi. , Laissez tomber le petit déjeuner à l'hôtel, en tout cas pour le repas du soir (je n'ai pas pu essayer un autre essayer une autre fois). Nous avons tous trouvé quelque chose à manger mais c'était très cher pour ce qu'il est, médiocre. A seulement besoin était le vin ne coûte pas cher (et après…",Michelle P a écrit un avis (juil. 2017),"Détroit, Michigan",bubble_30,no
Bon pour dormir et à pied jusqu'au parc,"Sequoia Lodge est à quelques pas du parc. La chambre était bien, mais rien de spécial, mais nous n'avons pas passé beaucoup de temps à l'hôtel - littéralement juste bien pour dormir et c'était confortable. Nous avons passé un séjour d'une ou deux heures de la piscine l'heure du déjeuner et avons apprécié le jacuzzi mais l'extérieur était coupé et le lendemain il n'y avait aucun problème technique et la piscine était fermée. Nous n'avons pas mangé à l'hôtel.",Wendy F a écrit un avis (juil. 2017),"None, None",bubble_30,no
A moins de l'expérience Disney.,"L'hôtel est ancien, le papier peint se décollait par. Le personnel est très agréable, mais contrairement à d'autres propriétés Disney vous n'avez pas le accueillant et vous aide que vous êtes en droit d'attendre. Il n'y a pas d'air conditionné, nous avons parlé avec la réception, ils ont envoyé un homme travaux mais ce n'était pas encore plus de 85 degrés F (23° C). Le parc n'est si on le compare avec les directives de l'American propriétés Disney. La nourriture est un peu fade. Réservation pour les restrictions vous cherchez avant cette excursion n'assume ou 5 jours plus longtemps à trouver une chambre de libre.",237antoinettes a écrit un avis (juil. 2017),"None, None",bubble_30,no
Super hôtel près de l'action,"Super hôtel proche du parc. Nous avons séjourné dans cet hôtel en janvier 2017. On a fait une bonne affaire. Je ne peux pas me rappeler le prix exact mais je suis sûre que pour les enfants c'est gratuit et nous n'avons eu en pension complète + meal plan. Nous y avons passé 3 nuits dans l'un des pavillons à deux pas du bâtiment principal. Mais ce n'est pas un problème pour nous, car la route est très agréable à travers les grands arbres. Le petit déjeuner est servi dans le bâtiment principal, qui était très bien. Quand nous y sommes allés il y faisait froid et quand je dis froids, il faisait froid, le lac et les fontaines avait bloqué. Bien que l'hôtel n'est qu'à quelques minutes à pied de aux parcs d'attractions. Les chambres étaient correctes mais pas assez basique. Elles…",d.reid11 a écrit un avis (juil. 2017),"Bearsden, Royaume-Uni",bubble_50,no
Golden forêt,"C'est l'hôtel que nous avons vraiment pensé s'arrêter à la Sequoia Lodge depuis notre dernière visite presque 8 ans auparavant. Nous avons décidé de changer pour une chambre de catégorie supérieure au Golden Forest, et nous n'avons pas été déçus.  L'hôtel en lui-même a peu changé depuis la dernière fois que nous étions là-bas, et on n'avait quand même l'impression accueillante qu'on est arrivés. Ajouter le gardien à la porte était très rassurant. Le check-in était excellent, et le personnel était très sympathique et accueillant. Les formalités d'arrivée au Golden forêt était géniale occupé en ce moment. Nous avons pris la chambre, et ils nous ont donné les chambres communicantes que nous avions demandée.  Nous y étions quand les températures dépassaient les 35 degrés 30 s…",Toffeebeagle a écrit un avis (juil. 2017),Edinburgh,bubble_40,no
Propre mais très usée,"Je dois dire que j'ai été très déçu par la chambre vu le prix. Bien sûr, je m'attends à payer un supplément pour y séjourner dans le parc, mais la décoration était fortement retourner dans les années 90 et est assez déprimante. Les serviettes étaient les pires que j'aie jamais vu le jour avec - vraiment très fines et petites (des dimensions ! ).",stuartcC4700JM a écrit un avis (juil. 2017),"None, None",bubble_20,no
Séjour très agréable,"Charmant hôtel à thème et le jardin de l'hôtel est parfait. Les chambres ont beaucoup d'espace et d'un coffre-fort dans la chambre est un grand plus. Seule chose que je dirais est d'apporter un sèche-cheveux, celui de la chambre n'était pas géniale. La télévision n'avait que quelques chaînes anglaises, nous avons donc pris pour regarder Disney ou les actualités et j'ai été quelques jours plus tôt que prévu et à la fin, cela n'a pas d'importance. Le bar était très agréable pour s'asseoir le soir avec service à la table et une bonne sélection de cocktails. Nous n'avons pas mangé mais il y avait quelques bons donnant un en-cas au menu.",SarahWa44 a écrit un avis (juil. 2017),"None, None",bubble_40,no
"Correct, rien de spécial","L'hôtel est joli et le personnel aimable. Les chambres sont propres et les lits confortables. Il n'y a pas de prétentions dans la chambre, il n'y a ni frigo ni un nécessaire à thé et café. La télévision ne marchait pas mais l'hôtel a rapidement envoyé quelqu'un pour réparer le problème. Le restaurant Hunters Grill buffet est bon, bonne qualité et bon nombre de choix. La piscine est bien, une fois qu'on l'avait trouvée. jacuzzi pas très chaud. Les serviettes de bain sont fournies dans la piscine.  La demi-pension (petit-déjeuner cependant n'est une blague. Vous serez dirigé vers le café Hyperion qui se trouve à environ 10 à 20 minutes de marche de l'hôtel dans le parc, pas bien signalé mais est tout de suite après l'animation année lumière. Faire la queue pour plus de 30 minutes…",PlumPudding99 a écrit un avis (juil. 2017),"Delta, Canada",bubble_30,no
Très bon hôtel l'annexe,"Notre chambre était dans l'annexe de l'hôtel principal grand nommée-vous s. La chambre était assez grande pour ma mère, mon père et mes deux jeunes et enthousiaste pour les enfants. L'air conditionné était appréciable car les températures étaient bien en 1930.  Big-vous s est sur deux niveaux et il n'y a pas d'ascenseur, alors nous avons dû nous traîner un push chaise à l'étage. Aussi il n'y a pas de bouilloire dans la chambre. Il n'est pas loin à pied de l'édifice principal de l'hôtel. Nous avons été très près de la piscine intérieure et extérieure. Le problème, c'est qu'il était fermé lorsque nous étions là-bas. Et bien, nous l'avons fait entrer juste après notre arrivée, et je suis très qualifiée de dire que ce n'est pas mal du tout. Il n'y a qu'une courte promenade avec…",Traveller-Richard11 a écrit un avis (juil. 2017),"Morpeth, Royaume-Uni",bubble_40,no
Un hôtel agréable,"Le Sequoia Lodge est un hôtel très confortable avec une atmosphère chaleureuse. En été on peut être assis sur la terrasse et profiter de la chaleur et de l'hiver, il y a un grand foyer à côté du bar pour se réchauffer. Il se trouve à distance de marche des parcs et du Village Disney. Les chambres sont typiques Disney Resort, les chambres sont propres et spacieuses. Un bon hôtel pour un séjour d'un parc Disneyland Paris.",Martin O a écrit un avis (juil. 2017),"Bad Wörishofen, Bayern, Germany",bubble_50,no
Un bon hôtel avec un service excellent,"Le Disney's Sequoia Hotel est un très bon hôtel si vous avez l'intention de passer quelques jours à Disneyland. C'est un peu vieillot et probablement besoin d'une mise à jour, mais le service est excellent. Nous avons réservé le chambre forêt et il a un service cela valait bien son prix, vous avez accès à un salon pour le petit déjeuner il n'y a pas de queue et de boissons toute la journée. La glace à queue gâteau a sans des en-cas dans l'après-midi, ce qui vous rapport qualité-prix quand vous vous levez à 7 h à partir de la magie et passer sous le matin au soleil ! C'est un peu cher pour un 3 étoiles, mais le service est exceptionnel par le check-in : pour le monsieur qui se trouvait dans la salle du petit-déjeuner lounge craking blagues aux enfants à partir de 7. 30 du matin.…",felix709 a écrit un avis (juil. 2017),"None, None",bubble_50,no
Le Best Western Sequoia,"Le Sequoia Lodge était un peu comme un ""Best Western que dans un hôtel Disney. Pas de climatisation, pas terrible, les moquettes vieilles. Je suis descendu dans 8 autres propriétés Disney dans le nous. . . ... Tout était fabuleux. C'était vraiment dommage, surtout pour le prix que nous avons payé. La bonne nouvelle est que isbis près du parc.",rfs617 a écrit un avis (juin 2017),"None, None",bubble_10,no
"Une chose: ""inoubliable!"". vos enfants pourront s'amuser, drôles de souvenirs","C'est l'intérieur Disney. Cet hôtel vaut vraiment son prix. Nous avions réservé une chambre pour deux adultes et deux enfants. Les chambres sont spacieuses, bien entretenues et propres. Le personnel est super sympa et ils étaient très serviables. Le concierge peut planifier vos repas et conseille également les attractions ce que vous ne devriez pas manquer. Ils nous ont gardé nos bagages si vous choisissez de visiter les parcs après le départ de l'hôtel. Le petit-déjeuner à Hunter's Bar and Grill, c'est vraiment commode. Les enfants ont aimé le buffet. Dans l'ensemble, le séjour a été fantastique et vaut vraiment la dépense, même s'il est un peu à la valeur la plus élevée.",Francis C a écrit un avis (juin 2017),Arabie Saoudite,bubble_50,no
Voyage Disney,"Notre séjour à Disney était un très bon séjour. L'hôtel était exactement ce qu'il nous fallait, où la nourriture était excellente, le personnel est très gentil. Les chambres étaient très bien et également en harmonie avec les attentes. La piscine était sans doute le pire aspect de cet hôtel.",1tiago a écrit un avis (juin 2017),"None, None",bubble_50,no
Très bon hôtel,"Très bon hôtel, pas loin de Disney villige au parc Disneyland Paris. La qualité de l'accueil og la nourriture sont de très bonne qualité. Mais la nourriture, de l'eau et les boissons ne sont pas donnés. Mais à la gare c'est bon marché. Si vous avez envie d'en pierre lits durs, c'est l'endroit où vous allez.",456dianna a écrit un avis (juin 2017),"None, None",bubble_40,no
