titre_comm,comm,date,loc,note,photo
Satisfait,"Ayant effectuer une nuit au Santa Fe , nous avons trouvez l'accueil agréable , les chambres sont propres, calme . Nous n'avons pas pris le buffet du soir car nous avions mangé dans le parc . En revanche  déçu du petit déjeuner , on s'attendait à un petit déjeuner avec des oeufs , assortiments de salé , mais rien , hormis quelques tranches de jambon et de salamis . Dommage ,mais sur l'ensemble du séjour , rien a redire , on reviendra :) et à conseiller .",karine R a écrit un avis (janv. 2014),"Quimper, France",bubble_40,no
Agréable et suffisant,"Un hotel intéressant pour un premier contact avec les hôtels de Disneyland Paris. Des chambres agréables et propres. Un équipement en excellent état de fonctionnement. Le buffet servi le soir manque un peu de saveur, notamment les pâtes et le choix de certains produits qui sont en deçà de la qualité attendue (viande, charcuterie, fromage). Le petit déjeuner est très complet.",Steven B a écrit un avis (janv. 2014),"Saint-Andre, Reunion",bubble_40,no
Rénovation réussie,"Bien que séjournant régulièrement à Disneyland Paris, nous n'étions plus retournés au Santa Fe depuis plusieurs années.   Son architecture minimaliste et un peu absconse, il faut le dire, de ses débuts nous plaisait beaucoup. Son thème évoquait le sud-ouest américain (Nouveau-Mexique, le Rio Grande, la Route 66). La rénovation a réussi à moderniser le site sans trop dénaturer le concept initial: par exemple avec ses frises situées autour du sommet des bâtiments, bien visibles la nuit.  Nous avons séjourné 2 nuits début janvier, après le rush de Noël et Jour de l'an.  Il restait encore beaucoup de décorations de fêtes mais moins de bousculade sûrement. L'accueil reste très professionnel mais toujours souriant. Les chambres rénovées sont confortables avec le traditionnel double…",MonicaParc a écrit un avis (janv. 2014),"Nice, France",bubble_40,yes
ras,"chambre propre calme,les enfants ravis de la déco sur le thème cars ,bonne literie, salle de bain avec baignoire,déjeuner royal avec de tous à volonté céréale ,pain choco,croissant,pain blanc,confiture,nutella,salade de fruit,yaourt,............. que du plus   se séjour à paru trop court !",disneyfamilly a écrit un avis (janv. 2014),"Boulogne-sur-Mer, France",bubble_50,yes
Avis mitigé: chambre bien mais resto médiocre,"Nous avions déjà séjourné au Sequoia (qui était sublime à l'époque en 2000, et très déçu en 2011 pas rénové) également au ranch davy crockett. Première fois au Santa Fé parce que je savais que les chambres étaient rénovées, et la déco Cars (pr mon fils qui en est fan) et accès proche du parc nous avait convaincu de réserver ici. La chambre est plutôt propre. Nous avions pris une chambre Rio Grande avec supplément près de la rivière. Les +:  Belle vue. J'ai très bien dormi, literie très correcte. accès au parc environ 20/25 min à pied (belle balade quand le temps le permet) ou navette en 5 min. Les -: petit déjeuner immangeable. (café, lait, jus d'orange, salade de fruits en boite dégueu. Seul le thé ça passe, et viennoiseries ça passe mais vraiment qualité médiocre, peut pas…",mimosasM a écrit un avis (janv. 2014),"Paris, France",bubble_30,no
Top depuis la rénovation,"Depuis la rénovation de l'hôtel, les chambres sont géniales, super bien thématisées ""cars"".  Il offre un bon rapport qualité/prix.  Le petit déjeuner est bon et il y a du choix (céréales, pain, viennoiseries, fromage...)",grignette2703 a écrit un avis (janv. 2014),"Grenoble, France",bubble_40,no
BON RAPPORT QUALITE PRIX,"Séjour dans l’hôtel en fin d'année, il a été refait mais ce n'est pas un changement radical. C'est un bon 2 étoiles, nous l'avons choisi pour le prix nous étions 7 et donc 2 chambres. Literie très correct, salle de bain ok, dans la mesure du possible prenez une chambre non loin de la réception car ce sont des petits blocs de bâtiment et certains sont très éloignés. Pas pratique avec des enfants. Le décor est amusant, sans plus. Le petit déjà correct, mais sans excès : pas de yaourt 1 appareil à toast pour tous et il y a du monde, salle à manger bruyante sans espace intime. Mais bon vu le prix par rapport aux autres hôtels à vous de choisir selon votre budget. Le repas du soir n'est pas très appétissant, avec la 1/2 pension je vous conseille plutôt au même prix le restaurant…",LUCIENNE60 a écrit un avis (janv. 2014),SEYSSINS,bubble_30,no
pour une nuit seulement!!!,"hotel bruyant, rez de chaussé à EVITER!! nous nous sommes fait réveiller très  tôt par les cris devant les fenêtres. Odeur désagréable dans les couloirs, chambres joliment rénover,personnel sympa et professionnel. Petit dej TERRIBLE!!! attente pour rentrer dans la salle de restaurant alors que nous avions choisit le dernier service soit 10 heures, salle de restaurant plus que sale, il ne remplissent pas les plats vide, quand il y a n'a plus , il n'y a n'a plus!!!  Avant de partir mes enfants souhaitaient boire un chocolat chaud et un jus d'orange, seulement au moment ou je m' approche des machine l'employés se met à pester très en colère, je semblais le déranger il souhaiter stopper les machines, dans mon dos éteint la machine à jus de fruit et commence à plaisanter avec sa…",Vivien M a écrit un avis (janv. 2014),"Quissac, France",bubble_20,no
parfait,le décor est super pour les enfant cars c'est très beau. La chambre est spacieuse et la déco est très belle. La salle de bain est grande et très belle toute la chambre a été refaite tout est neuf et propre. les lit sont spacieux et confortable séjour idéal avec des enfants. petit déjeuner copieux avec beaucoup de choix et a volonté. vraiment un bon rapport qualité prix a proximité de Disneyland et qui vous plonge directe dans le monde de Disney.,Alexandre G a écrit un avis (janv. 2014),"Cenon, France",bubble_50,no
Restaurant de l hotel mediocre,"La chambre etait tout a fait correcte pour le prix paye quoique télécommande cassé, abat jour de lampe dechire et trappe sdb ouverte... mais alors grande surprise a l arrivée a la cantina buffet a volonté. Ils peuvent servir du a volonte vu la simplicite et la diversite des produits proposés ex pizza 1er prix en entree crudites pas de charcuterie ni de feuillete ni meme de pate ou d oeufs mayonnaise. En plat de resistance c etait ou jambon cuit ou poulet ou saute de dinde sauce curry accompagne de pates frites ou haricot . Tres peu de choix dans les fromages du bleu et de la tome... En dessert il y avait mousse au chocolat ou fromage blanc ou fruit ou tarte aux pommes surgele. Je pense qu au vu fu tarifs vaux mieux se faire un petit resto sur le disney village.",Fortin S a écrit un avis (janv. 2014),"Rougemontiers, France",bubble_10,no
Hotel de dernier choix avec une basse qualité,"Revenant d'un séjour à cet hôtel, je m'étais un peu préparé à la qualité qu'il pouvait nous offrir.  Il ne faut pas se mentir, c'est le moins cher des hôtels Disney, le personnel fait donc le minimum syndical.  A notre arrivée, nous avons attendus 45 minutes pour avoir les clés de la chambre. Et finalement, la chambre n'était pas prête.  Nous l'avons eu après notre retour du parc, à 22h45.  L'éloignement de l'hôtel par rapport au parc ne fait qu'empirer la chose. Les navettes sont ultra bondées.  Pour vous rendre dans le bâtiment ou se situe votre chambre, vous devez passer par le parking.   La chambre est bien décorée (Cars) et dispose d'une bouilloire sans thé (et oui, il faut encore payer pour un pauvre sachet de thé).  Le restaurant ou on prend le petit-déjeuner porte le nom…",Lora D a écrit un avis (janv. 2014),"Annecy, France",bubble_20,no
Suffisant si vous venez là juste pour dormir,"L'hôtel est plutôt minimaliste (pour le prix, ils n'en mettent pas trop) ! Mais l'endroit est relativement propre (faut pas trop faire dans le détail quand même car sinon on trouve quelques endroits pas très propres notamment les rebords des éviers) et rapidement accessible depuis le Parc grâce aux bus (gratuits) qui circulent assez régulièrement. Pour le petit dej, pas top non plus, on voit bien que la qualité est minimale, mais il ne manque rien, tout est rempli et à volonté, donc on fait avec.",Julie Nath a écrit un avis (janv. 2014),"Rieumes, France",bubble_30,no
We à Disney,"Nous avons eu une chambre rénovée, très belle déco, chambre plus que propre et literie impeccable. Très bon rapport qualité/prix pour un séjour à Disney ! Point faible : le buffet pdj, très cantine ... A recommander.",Monia B a écrit un avis (janv. 2014),"Province of Teramo, Italie",bubble_50,no
Mitigé,"Les + : accès facile, navette très régulière, personnel agréable, chambre propre.                                Les - : bâtiment/ chambre extérieur au bâtiment/restaurant-accueil, prix très élevé pour un hôtel Disney où la magie Disney n'existe pas.",Favejosttravel a écrit un avis (janv. 2014),"None, None",bubble_30,no
Chambre agréable - restaurant hors de prix,"Nous avons séjourné 2 nuits dans cet hotel.  Les plus :   - Stationnement facile  - Chambre propre et agréable - Accès rapide en bus au parc  Les moins :  - Accueil rapide type usine à touristes - Restaurant qualité très moyenne pour un prix exorbitant - Il faut faire la queue pour tout (accueil, petit déjeuner ...)",GLE_53 a écrit un avis (déc. 2013),"Louverné, France",bubble_30,no
Super accueil,"Je reviens du santa fé hier soir . L hôtel est très sympa et l accueil est vraiment très bien. Mon fils a eu un problème de santé les pompiers ont dû intervenir pour nous emmener a l hôpital et bien nous avons été impressionné par l implication de toute l équipe  de l hotel !!!!!! Ils nous ont plusieurs foid fait taxi , le responsable a pris des nouvelles , ils nous ont laissé la chambre jusqu' au départ de notre train, offert des peluches aux enfants qui pleuraient. Vraiment mon mari et moi avons été très contents de s être sentis entourés et épaulés. Alors pour notre prochain séjour chez Mickey nous y retournerons c est sûr !!!!!",Lucie34070 a écrit un avis (déc. 2013),"None, None",bubble_50,no
Plusieurs choses à revoir...,"Nous y sommes allés du 21 au 23 décembre 2013 à 4 (2 adultes et 1 enfant de 4ans et une ado de 16ans)  Bâtiment 46 : Chambre à côté de la porte du bâtiment (pas top pour le bruit !!!)  Isolation pas terrible (on entend tout)  Jolie chambre décor cars ! Assez grande.  Par contre un froid terrible partout et surtout dans la salle-de-bains !!!  La chambre a eût du mal à chauffer (radiateur à fond)  Dès que l'on enlève la carte d'accès le chauffage se coupe : cool l'hiver !!!  SDB : Grande avec baignoire, qq produits d'accueil minimalistes (pas assez pour 4) Tout juste le nombre de serviettes !!!  WC dans la SDB : PAS DE BALAYETTE pour les toilettes : INADMISSIBLE : un minimum : pas digne d'un soit disant 3 étoiles !!! 1 rouleau de papier pour 4 en 2 jours, il ft compter les…",TAM598009 a écrit un avis (déc. 2013),"Saint-Alban, France",bubble_30,no
Bien sans plus,"Cet hôtel n'est pas d'un grand niveau mais reste acceptable. Pas de savonettes, chambre juste correcte et petit déjeuner juste passable. Le gros plus c'est le parking gratuit et l'accès aux parcs en bus et la déco Cars.",Antoine O a écrit un avis (déc. 2013),"Cantal, France",bubble_30,no
Une expérience financièrement accessible et agréable,Bonjour  je suis allé la dernière minute j'ai réservé à 17 heures pour le soir même et c'était très agréable ^^ une belle chambre sans se prendre la tête et propre un personnel très très aimable à l'inverse de certains hôtels L'accès au parc est très facile à pied et agréable en passant par l'hôtel Cheyenne Je ne suis pas allé au petit déjeuner car il avait beaucoup trop de monde Je suis assez objectif car je peux très bien et dans l'hôtel cinq étoiles comme Fouquette ou bien noté le Basic comme celui-ci,taharmani a écrit un avis (déc. 2013),"Villeneuve d'Ascq, France",bubble_40,no
Pas de mots..,"Nous avons passé Noël à Disney :-). Par l'hôtel Santa Fé. Et absolument rien à critiqué du début à la fin. Chambre super propre, bien entretenue. Aucun désagrément côté bruit. Restaurant super bon. L'accueil des gens super sympathique.  Franchement j'y retournerai",Pittchou a écrit un avis (déc. 2013),"Welkenraedt, Belgique",bubble_50,no
très bon rapport qualité prix,"Je rentre d'un séjour chez Mickey et j'ai dormi 2 nuits au Santa fé. Je n'ai que du bon à dire sur cet hôtel. Tout d'abord merci aux réceptionnistes qui sont notre 1er contact avec l'hôtel et qui sont parfaites! Elles sont souriantes ,aimables ,polies et à votre écoute. Après arrivée dans la chambre et agréable surprise. Ayant déjà séjourner à Disneyland mais dans des hôtels de catégories supérieures ,j'avais un peu peur ,et bien non! OK la chambre ne fait pas 60m2 mais elle est suffisamment grande et surtout très propre. Pour ce qui est du petit dej , c'est un peu la foire à l'empoigne car vous arrivez en masse et devez vous placer vous même, et il y a beaucoup beaucoup de monde! Mais après il y a grand choix de victuailles. Et ,vu que l'hôtel est un peu loin du parc à pied(…",darkfc a écrit un avis (déc. 2013),"Montpellier, France",bubble_50,no
génial,"Le service était impeccable, le personnel très gentil, la nourriture excellente, les chambres très belles et propres. Nous avons passé un agréable séjour. Nous n'hésiterons pas à recommander l'hôtel Santa Fee à nos amis.       ",Christian Raymo... D a écrit un avis (déc. 2013),Bienne,bubble_50,no
Bon hôtel familiale!,"Nous sommes allés le week end dernier dans cet hôtel sympathique.Le personnel est charmant, l'hôtel est très propre, très calme, nous étions dans le bâtiment Martin, bien situé.Un peu d'attente à la réception mais à cette période de fête c'est tout à fait acceptable.Petit déjeuner à la cantina très correct! nourriture à profusion et diverse.Quant à la chambre, très agréable, très propre, déco Cars très sympa! les lits confortables, les enfants ont adoré la déco.Il y a des navettes pour aller au parc très régulièrement, un peu d'attente le soir à la fermeture du parc mais supportable! et par ce froid bien agréable de ne pas être à pieds avec les petits usés par la journée.Bref je recommande vivement cet hôtel..",imy-lee a écrit un avis (déc. 2013),"Sens, France",bubble_40,no
Prévoir son rouleau de papier toilette !,"Je n'ai aucun doute sur le fait que cet hôtel doit habituellement être parfait dans ce monde si bien réglé de Disneyland Paris ! Pourtant, il faut bien statistiquement une exception et je suis donc celui qui a eu droit à : - un demi rouleau de papier toilette en tout et pour tout, - deux kleenex, - pas de verre pour, notamment, les médicaments - et surtout un froid terrible, surtout dans la salle-de-bains !!! La chambre n'a en effet pas réussi à se remettre du ""hors gel"" dans laquelle elle était plongée lorsque j'y suis arrivé. De surcroît, j'avoue avoir un peu de mal avec ces établissements qui bannissent, pour des raisons que je n'ai toujours pas comprises, a balayette... Cela crée une vraie gêne dans le décor... Enfin, la douche au 4ème étage n'a aucune pression ! Il est donc…",PascalGoncourt a écrit un avis (déc. 2013),"Paris, France",bubble_30,no
Hôtel sympa familial,J ai séjourner dans cette hôtel a halloween ou nous avons été super bien accueillie dans un cadre très jolie sur le thème du Mexique les chambre ne sont pas vraiment mexicaine elle sont sur le thème de cars lol très mimi on a l impression de se retrouver dans une chambre de petit garçon infrastructure vraiment top super resto bon petit déj près de la résorption rencontre avec personnage Disney a 20 minute a pied du park et a 3 min en navette gratuite super séjour  ,Jeremy C a écrit un avis (déc. 2013),"Villerupt, Lorraine, France",bubble_40,no
super!,"super hotel , le théme est respecté, la propreté est nickel, le petit dej formidable et le personnel radieux!! aucun point négatif! Rien a envier aux plus grands hotels disney, surtout quand on a un budget! Je ne me poserais même pas la question quand je reviendrais ca sera au santa fé",jencous a écrit un avis (déc. 2013),"La Chèze, France",bubble_50,no
A refaire des que possible.,La chambre est superbement  decoree. Au calme au premier etage d un pavillon. Navette facile.  A recommander. Splendide.  Bagagerie gratuite idéal. Accessible a toute les heures visite des personnages disney.,cri389 a écrit un avis (déc. 2013),"Charleroi, Belgique",bubble_50,no
Très bruyant!,"Séjour du 3 au 4 décembre. ( lundi/mardi)   Beaucoup de monde en semaine dans cet hôtel, sûrement la faute à un prix promo ou à des ventes privées.   Tarif de 76€, ce n'est pas cher pour un hôtel Disney . La chambre est assez propre, la literie convenable et la salle de bain acceptable. Un seul petit flacon de produit pour une chambre pouvant accueillir 4 personnes....   Le point noir de ce séjour aura était le bruit! Jusque tard dans la nuit, les parents arrivent avec des enfants, font un bruit incroyable encore à 23h30 ! Alors que le parc ferme à 19h. Et comme c'est très mal insonorisé , vous allez avoir du mal à vous rendormir.   Aucun respect de la part de ceux qui arrivent tard dans leur chambre. Alors soit vous sortez de votre chambre furieux, soit vous tournez dans votre…",Olivier Acker a écrit un avis (déc. 2013),"Sarrebourg, France",bubble_30,no
Juste pour dormir..,"Nous y avons passé une nuit.  Les chambres sont plutôt propre mais assez étroite ainsi que les lits qui ne font pas plus d'1m40 ! pas très large... matelas assez dur... Salle de bain très petite mais propre. Vous avez des essuies pas très grand et deux petits savons.. Par contre, mal insonorisé sur tout les points! vous entendez le gsm du voisin qui sonne et meme qui vibre pas très agréable, même lorsque votre voisin va dans sa salle de bain (wc, douche, lavabo,...) Coffre fort à disposition ainsi qu'une bouilloire électrique mais pas de nécessaire à thé ou café ni même de tasse...  Petit-déjeuner sans plus.. buffet à répétition tout les 5m.. impression de choix mais on a vite fait le tour: tartines à grillées,croissants, couque au chocolat, petit pain cuit, beurre ou…",Emma-Yo a écrit un avis (déc. 2013),"Nivelles, Belgique",bubble_30,no
Bien pour un **,"2 nuits en chambre famille du 01/12 au 03/12  (+)  Propreté de la chambre, Proximité du parc, Petit déjeuner qui, pour un 2* est respectable, Personnel souriant. (-) Qualité de la literie, # très mal insonorisée, chariot FDC en plein milieu du couloir à toutes heures... # petites pour 4 personnes. En général agréable, mais pas bon rapport qualité/prix, en rajoutant un peu, le Newport est un super hôtel avec des # plus grandes et piscine.",BarthJ82 a écrit un avis (déc. 2013),"Toulouse, France",bubble_30,no
Bien ...,"Bien pour une nuit apres une journée a avoir fait des kilométres ... Il ne faut pas trop chercher la petite béte.   Il est vrai que les chambres sont très mal insonorisées, mais le personnel est très agréable, a l'écoute et souriant.  Si vous allez a disney je vous le conseille.",MarieBNRD a écrit un avis (déc. 2013),"Pertuis, France",bubble_30,no
"Lit trop petit, mauvaise insonorisation","Les lits sont trop petit en largeur  et identique pour les enfants et les adultes. (140 cm) . Il sont aussi pas assez long car je touchant le fond du lit alors que je fait 1m80. On entent tout la tuyauterie de la chambre voisine (chasse d'eau, lavabo ...) et les gens dans le couloir, pas idéal pour se reposer.  On voyait que la chambre avais été nettoyé à la va vite (trace de chiffon sur les miroirs), mais pas assez car il y avait quelques toiles d’araignée dans les coins de la chambre.  Sinon la chambre est assez bien thématise pour les jeunes enfants.  Vu le peu de différence de prix autant choisir le séquoia si vous le pouvez, qui offre plus de confort, de calme, la climatisation et la piscine.",cykocator a écrit un avis (déc. 2013),"Rennes, France",bubble_30,no
très propre et calme,très propre ! 2 grand lit ! une belle salle de bains ! un lit bébé a la demande ! notre voiture garée sous la fenêtre de la chambre ! chambre en rez de chaussée !  navette gratuite amenant directement au parc !,marysunen a écrit un avis (déc. 2013),"Pau, France",bubble_50,no
fatiguant cet hôtel !!!,"une seule nuit nous a suffit à savoir que nous n'y retournerons pas, chambre pas nickel(des cheveux sur l'oreiller, pas de sac dans les poubelles), et alors le bruit, autant dire que l'isolation phonique est inexistante avec en plus des espagnols plus que bruyants et sans respect",virginie b a écrit un avis (nov. 2013),"Beuvry, France",bubble_20,no
sejour à prix correct,nous étions en famille (deux chambres) deux nuits - accueil sympa malgré le nombre d'arrivées vendredi matin - chambres disponibles à 11.30 très pratique - chambre correcte - literie de bonne qualité - chauffage fonctionne bien - salle de bain complète mais seul le chauffage ne fonctionnait pas ! petit déjeuner entre 8h et 9h à éviter - grande cantine très bruyante - viennoiseries - jambon - fromages - salade de fruits - compote - céréales - jus de fruits - boissons chaudes .... pas extraordinaire mais plutôt bon. le personnel est très gentil. les prix au bar sont un peu exagérés à mon avis (cocktail à 10euros)... boissons quasiment 4euros. Navette pour le parc très pratique et il y en a souvent,val h a écrit un avis (nov. 2013),"Bordeaux, France",bubble_30,no
ici les clients sont pris pour du betail,"si vous aimez etre pris pour du betail,c'est la qu'il faut aller. Une usine a touriste bas de gamme,une literie en bois ,matelas compris,un cadre qui n'a rien pour vous faire rever. la partie ""restauration"" ne devrait pas avoir le droit de se nommer ainsi,une nourriture inmangable,aussi bien pour les repas que pour les petits dejeuner,alimentation de mauvaise qualité.Plus de 40 minutes de queue pour le petit dejeuner. Pour conclure un endroit qui ne devrait pas exister dans un site comme disney qui soit disant vous vend du reve,",damien g a écrit un avis (nov. 2013),"Bessan, France",bubble_20,no
La magie de disney dans un 2 étoiles,"Très content de l'hotel en général, chambre simple mais propre (chaine disney tv intégrée) déjeuner buffet correct , batiment luigi au calme. Proche du parc et avec l'avantage de rentrer 2 heures avant dans le parc disneyland (08h00 au lieu de 10h00).  l'accueil très gentil et rapide pour notre séjour en novembre 2013.",maximus2sb a écrit un avis (nov. 2013),Belge de Mons,bubble_40,no
Dépaysement total,"Contrairement à ce que j'ai lu, je ne trouve pas que les chambres soient sales, bruyantes et mal entretenue. Au contraire. Par contre, les lits pour deux sont minuscules! Heureusement qu'on a eu une chambre pour 4personnes avec deux lits doubles, comme ça, chacun le sien. La Cantina est énorme mais vite dépassée surtout aux alentours de 8h-9h. Privilégiez un petit déjeuner à l'ouverture et ainsi vous serez tranquille.",Valérie M a écrit un avis (nov. 2013),"Brabant wallon, Belgique",bubble_30,no
Bon séjour,"L'hotel était très bien, plutot propre et calme. Les chambres sont justes assez grandes pour y aller juste pour dormir Le petit déjeuner était très complet. Pas d'attente, ni a la réception, ni au petit déjeuner. Bon séjour dans l'ensemble.",Karine R a écrit un avis (nov. 2013),"Châteauneuf, France",bubble_40,no
Abordable,"Un des hôtels le moins chers à proximité de Disneyland Paris. 20 minutes à pied du parc avec un parcours agréable.  Accueil des meilleurs. Ne pas hésiter à y aller, en réservant dans des forfaits tout compris il est le meilleur rapoort qualité prix !  ",slca04 a écrit un avis (nov. 2013),"Mane, France",bubble_40,no
Moyen = Bien (quand même!),"J'ai séjourné dans cet hôtel avec mon copain mi octobre, étant donné que je travaille dans un 4 étoiles je suis peut être devenu un peu pointilleuse! L'ensemble et bien, et bien sur ça ne me dérangerais absolument pas d'y retourner. Juste quelques constatations pour que l’hôtel s'améliore:   (-) Un peu de poussière dans la chambre, table de chevet. Dans le salle de bain aussi, la pomme de douche et le robinet n'était pas niquel, trace de calcaire ect.. Quelques cheveux (petit) sur le carrelage de la douche.  (+) Très bonne literie, confortable, propre, lit bien fait, on y dort bien! Chambre et salle de bain spacieuse, agréable, certes pas de 'déco' rappelant que nous sommes à Disney mais pas très grave. Le petit déjeuner: Pas de queue pour nous en tout cas, très bon, varié, je…",Eva a écrit un avis (nov. 2013),"Manchester, Royaume-Uni",bubble_30,no
Pas vraiment dans l'univers féerique de Disneyland,"J'ai vraiment été déçue de l'atmosphère de l'hôtel et c'est dommage! Car la literie est bonne, la salle de bain et la chambre propres, mais il n'existe rien de l'univers de Disney... Décoration presque inexistante, esprit usine ( y compris pour le petit déjeuner, très bien, mais c'est un grand espace sans charme ou des centaines de personnes transitent). C'est l'hôtel le moins cher, mais on a presque l'impression que l'on veut nous le faire ressentir. Mention plus pour les dames du petit déjeuner sympathiques malgré les centaines de personnes, et mention sévèrement moins sur le bar, où il n'y avait qu'une dizaine de personnes, mais ou on s'est bien moins occupé de nous, et le serveur vraiment pas sympa.",priscilla59_13 a écrit un avis (nov. 2013),"Québec (ville), Canada",bubble_30,no
Tres bien,"Hotel un peu chère mais literie excellente , chambres et salles de bain spacieuse.  Nous étions à 2 couples, un couple avait reservé par vente privé et l'autre par le site disney et sur simple demande nous avons eu des chambres communicantes.  Un petit - pour le petit déjeuner, pire qu une cantine, nourriture un chimique ( surtout les jambons, fromages, saucisses ) et bruit atroce .  Mais la magie de disney pour nos enfants!  Le matin Minnie et Mickey dans l hôtel avec qui on a pu prendre un max de photos , et le p tit plus la possibilité d'aller dans le parc 2 heures avant les clients qui ne sont pas de l'hôtel.  Nous y retournons dans 15 jours.",Daxty a écrit un avis (nov. 2013),"Saint-Avold, France",bubble_40,no
Très bien pour une nuit a disney,Hôtel propre très grand et à 5minutes en navette de Disney  Chambre agréable bien assez pour une nuit à 4 avec 2enfants calme pas un bruit dans la nuit mais nous étions en fond de CouLoir  Nous avions pris des tickets repas malheureusement le choix des resto est trop restreint à mon goût nous avons pris le repas à l'hôtel   Repas top buffet qui donne envi et qui est vraiment bon   Petit dej idem que le buffet super juste la musique trop  agressive le matin   ,alisson d a écrit un avis (nov. 2013),"Roncq, France",bubble_40,no
Super !,"Nous sommes restés 2 nuits. Contrairement aux autres commentaires, nous n'avons pas eu de soucis de files trop longues au restaurant.  Cependant le petit déjeuner était un peu trop simple (je n'ai pas trouvé d'oeufs) en comparaison avec le petit déjeuner avec les personnages. Nous avions une chambre le long de la rivière bien au calme. Le personnel est très gentil et vraiment à votre service. Propreté ok confort ok. ",tazmania2303 a écrit un avis (nov. 2013),"None, None",bubble_40,no
Hotel sympa,"Une chambre pour quatre personnes, spacieuse,décoration cars. Propreté correcte. Seul bémol les conteneurs à linge qui restent en permanence dans le couloir d'accès aux chambres. Le repas du soir est sous forme de buffet avec une cuisine internationale. Le petit déjeuner sous forme de buffet également est très correct L'accès au parc se fait par une navette de bus tous les quart d'heure environ Cet Hotel est l'un des moins cher du parc mais tout a fait acceptable",Robert D a écrit un avis (oct. 2013),"Auvergne-Rhône-Alpes, France",bubble_40,no
Bien mais,"Nous revenons de 3 jours chez Disney. J avais choisit le Santa Fe car les prix étaient exorbitants pendant cette 1ère semaine de vacances scolaires,  le moins cher était le Santa Fe. Bien situé à quelques minutes en navette du parc. 1er bémol :45 minutes d attente à la réception pour récupérer votre livret avec entrée au parc puis pouvoir passer à la bagage riz. Décor Cars je ne suis pas fan ma fille aurait préféré Princesse mis il en faut pour tout le monde. Chambre correcte,literie qui semble très agréable (ou peut être est ce la fatigue). Par contre chambre propre mais avec des cheveux de partout je pense ceux de la femme de ménage. Le moins agréable était les une demi heure de queue matinale pour accéder au petit déjeuner ( ça vous met dans l ambiance pour  la journée).…",so2 a écrit un avis (oct. 2013),lyon,bubble_30,no
hotel correct sans plus,"séjour de deux nuits en octobre 2013 ..  Hotel correct mais pas plus ..  Pas de frigo dans la chambre , par contre il y a seche cheveux.. chambre pas tres grande .. A noter qu'il n'y a pas d'acces internet gratuit .. Il est possible de d'avoir acces à internet par une prise reseau à un prix prohibitif ..  pour le petit dejeuner le matin il faut faire la queue .. et ensuite une fois à l'interieur il faut trouver une table ce qui n'est pas tres facile ..  grand bruit dans la salle de restauration .. Petit dej pas extraordinaire ..  à 15 - 20 mn à pied du parc ce qui se fait sans probleme   pas de piscine dans l'hotel, petite boutique disney ..  j'ai preféré le David Crocket où je suis deja allé  et qui est dans la meme gamme de prix  ..",CPE38 a écrit un avis (oct. 2013),"Vienne, France",bubble_30,no
Juste pour dormir,"Nous avons sejourne 3 nuits dans cet hotel et nous sommes plutot decus: de l exterieur tout va bien, nous avons ete bien accueuillis le personnel est tres agreable et disponible. Cependant des notre arrive dans le couloir de notre chambre nous avons ete degoutes par l odeur et par la presence toute la journee des chariots de linge sale qui ne sont jamais ranges... La chambre est plutot simple, la telecomande de la tele cassee, le pommeau de douche qui fuit, porte d entree de la chambre abimee... En bref il faut voir cet hotel comme un lieu pour dormir mais pas plus. Pour notre prochain sejour nous changeront d'hotel.",Family0607 a écrit un avis (oct. 2013),"Gap, France",bubble_30,no
bon hotel pour un week end,notre séjour a très mal commencé car en arrivant nous étions 3 adultes et 1 enfant et sur nos billet il était noté 2 adultes et 2 enfants donc problème d'impression de l'agence apparemment mais il leur fallait l'accord de jet air donc nous avons du attendre leur fax ce qui nous a fait attendre une bonne heure pas facile avec un enfant de 5 ans surtout que nos amis eux était déjà parti dans le parc.... pour ce qui est de la chambre pas très grande mais rénové belle déco sur cars. petit problème avec la télé mais vite envoyé un technicien. literie moyenne. petit déjeuner : attente très longue et une vrai fourmilière déjà séjourné a l'hôtel new York et pas du tout le même.,laeti255 a écrit un avis (oct. 2013),"Tournai, Belgique",bubble_30,yes
Très belle hôtel,"Nous avons séjourné dans cet hôtel en février 2013 et nous avons eu la chance de tomber sur une chambre rénové sur le thème de car's ! Le prix est tous a fait correct pour un hôtel a la magie de Disney, les chambres sont propres et très bien équipé !! Si je devais vous donnez un point négatif ce serais la distance de l'hôtel par rapport aux parcs 20 minute a pied mais des navettes gratuites sont mises à dispositions !! Je le recommandes sans hésité et y retournerais les yeux fermés !! ",Niconany a écrit un avis (oct. 2013),"Cuers, France",bubble_40,no
"Un bon séjour, et c'est idéal pour nos besoins","Nous (deux adultes et deux enfants (7 et 21), et nous avons passé 4 nuits ici à la fin juillet. La chambre était parfaite, parce qu'il était le moins cher sur le parc Disneyland, le parc que nous pouvions prendre. C'était à 15 minutes de marche pour aller au parc, bien qu'il y ait un bus-navette, nous n'y sommes jamais allés car nous voulions on n'a pas besoin de marcher en vue de réduire le plus de stimulation aux parcs d'attractions.  Au départ, nous avions réservé une chambre avec deux lits doubles mais nous avons changé pour une chambre double et de lits superposés à la réception, ce qui nous a vraiment impressionnés.  Le seul inconvénient, c'est que le sèche-cheveux et un coffre-fort dans la chambre ne fonctionnait pas, ce qui m'a soulevé par la clientèle des services à…",Nick H a écrit un avis (août 2017),"Woking, Royaume-Uni",bubble_40,yes
