dateSejour,situation,titre_comm,comm,loc,langue,dateAvis,note,photo
oct. 2022, En famille,ILGU OZKUZU,"Nous avons eu le temps de nos vies! C'était magique, je n'arrive toujours pas à croire ce que nous avons vécu. Nous ne pouvons pas oublier l'expérience de la montagne hyperspatiale ! Tout était si magique et incroyable et difficile à croire, nous étions comme vivre dans un autre univers, planifiant déjà le prochain voyage.","Istanbul, Turquie",en,None,"5,0 sur 5 bulles",no
oct. 2022 ,None,Étonnante,Tout aussi incroyable que les parcs d'Orlando. Il y a des attractions pour tous les âges. Vous pouvez visiter les deux parcs en une journée.,2 contributions,es,None,"5,0 sur 5 bulles",no
oct. 2022, En famille,PLUS JAMAIS,Fidèle depuis 30 ans PLUS JAMAIS. Impossible d'acheter trois billets a l'entrée LES GUICHETS N'EXISTENT PLUS. Impossible de faire demi tour IL FAUT PAYER LE PARKING TRENTE EUROS même pour en resortir immėdiatement... et pour finir AUCUN PLAN n'est plus distribué pour se retrouver dans le parc.,25 contributions,fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
oct. 2022 ,None,la magie,"De beaux hébergements à l'hôtel Cheyenne, des attractions passionnantes (Star Tours), du plaisir depuis trois générations.","Hanovre, Allemagne",de,None,"5,0 sur 5 bulles",no
None,None,Livestock! Bétail!,"What a scam!!! Avoid unless you enjoy feeling like a livestock in a cattle truck! L'arnaque dans toute sa splendeur! Disney ne limite pas le nombre des visiteurs ce qui entraine des attentes interminables pour les attractions et limite sérieusement le nombre de tours dans la journée. La solution proposée ? La vente de passages prioritaires pour la plupart des attractions, ce qui loin de diminuer le temps d'attente de la majorité, rajoute à l'encombrement et permet de prendre encore plus d'argent (de 9 à 18 € par personne et par attraction en plus donc du forfait!!). Et régulièrement les attractions tombent en panne  sans excuses alors que déjà de très nombreuses d'entre elles sont fermées ""temporairement"" - depuis des semaines! mais le prix ne baisse pas pour autant! Bref les visiteurs ne sont pas traités comme des clients qui en ont pour leur argent mais comme des usagers qui doivent dépenser un maximum et dont la satisfaction est loin d'être un critère.. Coté nourriture c'est aussi la galère: il faut reserver les restaurants des mois à l'avance sinon s'attendre là aussi à faire la queue pour manger de la junk food excessivement chère et dont la qualité ne compensera guère le temps d'attente.. Quel dommage! On y va pour faire plaisir aux enfants mais Disneyland en abuse et le tout ressemble plutôt à une immense bétaillère qu'il vaut mieux éviter!!","L'Haÿ-les-Roses, France",fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
juin 2022, En couple,Revue de Disneyland Paris,"Aller à Disneyland Paris a été une bonne expérience, même s'il y a eu quelques déceptions. Tout d'abord, j'ai été choqué par la faible variété de manèges dans les deux parcs, mais les quelques manèges auxquels je suis allé étaient tellement amusants. Malheureusement, le plaisir a été écourté en raison de l'attente de 2 heures à chaque trajet; Je suis allé de 11h à 18h et je n'ai réussi à faire que 3 manèges à cause des longues files d'attente. Sur une note plus positive, la variété de plats était incroyable, ils avaient beaucoup d'options de restauration excellentes et délicieuses. Je suis content d'y être allé et je suis content d'avoir vécu une telle expérience, mais je n'y retournerais pas.",1 contribution,en,Écrit le 25 octobre 2022,"3,0 sur 5 bulles",no
oct. 2022 , En famille,La magie du trop cher et du surpeuplé.,"Deux jours Disney avec une nuit à l'hôtel Cheyenne. Chambre d'hôtel soignée mais sobre et renfermée. Bon petit déjeuner. Eh bien, ce que vous venez chercher : les parcs Disney. C'était beaucoup trop occupé et beaucoup trop cher. Quatre crêpes fines au nutella € 16, - et puis il faut aussi. Attendre 20 minutes car la mise en chauffe prend 2 minutes pour 2 crêpes (sèches). Avec 4 et 4 menus au snack à côté de l'espace montagne ; 62 €. Pour les pains à hamburger sans goût et les petits plateaux de frites détrempées, froides et sans goût. Et 4 plateaux de yaourt, mais nous avons aussi laissé ceux-là. Dans le passé, vous pouviez prendre une photo avec une figurine Disney avec votre appareil photo. Maintenant, vous devez faire la queue et une photo sera prise par un photographe professionnel pour 17 €. Nous avons attendu 100 minutes pour une attraction spiderman de moins de 2 minutes. Notre plaisir est parti. Et la magie aussi. Nous avons remarqué que le client; l'expérience n'est plus centrale, mais seulement $$$. Plus on peut récolter d'argent, mieux c'est. Pas de défilé vu et seulement 1 figurine Disney. Les feux d'artifice étaient à peine visibles car toute la place, y compris toutes les routes secondaires, était noire de monde. Pourrait marcher sur les têtes.",1 contribution,nl,None,"2,0 sur 5 bulles",no
oct. 2022 ,None,Plus cher que jamais et les manèges cassent tout le temps,"Ma famille visite régulièrement Disneyland Paris depuis 25 ans, mais cette fois-ci, c'était terrible. Il y a toujours eu une longue file d'attente pour les manèges, mais dans le passé, vous pouviez éviter la file d'attente en tirant un billet Fast Pass pour le trajet et en revenant plus tard. Cette option est désormais remplacée par l'Accès Premium, qui coûte entre 5 et 18 euros par personne et cela ne s'applique qu'une seule fois, il en coûterait donc à ma famille de 4 20 à 72 euros pour essayer un tour une fois sans faire la queue - alternativement, nous pourrions acheter un pass pour une journée pour 160 euros par personne. personne et cela permettrait un accès rapide à chaque trajet une seule fois. En plus des longues files d'attente dans lesquelles nous avons dû faire face, ce fut plusieurs fois en vain car les manèges étaient fermés en raison d'erreurs opérationnelles. C'était essentiellement tous les manèges qui tombaient en panne au moins une fois par jour. Dans certains cas, nous pouvions rester et espérer qu'ils réparaient le trajet, ce qui prenait généralement 45 à 60 minutes, mais dans d'autres cas, on nous demandait de quitter le trajet et de revenir plus tard et même si nous avions fait la queue pendant une heure et cela était presque notre tour, nous n'avons eu aucune compensation sous la forme d'un billet rapide. Avec les prix que vous payez pour être à Disneyland Paris, je m'attendrais à ce que tout soit en ordre et qu'il ne se casse pas tout le temps. Après cette expérience, nous ne voulons plus visiter Disneyland Paris.","Roennede, Danemark",da,None,"1,0 sur 5 bulles",no
oct. 2022 , En couple,PArfait,"La magie de Disney rien a ajouter.Je recommande, mais prévoyez un budgetCool pour les enfants de 6 à 15 ans",1 contribution,fr,None,"4,0 sur 5 bulles",no
oct. 2022, En famille,Journée brillante,"Nous avons eu une expérience brillante à Disneyland Paris avec un accès au parc 1 jour pour 2. Je pense que cela en vaut la peine car le parc principal de Disneyland peut être un peu encombré, le Walt Disney Studio vous donne accès au monde MCU et Pixar - avec le nouveau Avengers Ride ainsi que le Spider man Ride, cela en vaut la peine pour les adolescents et les adultes. Je dirais que les feux d'artifice et les projections de Disneyland entre 20h30 et 21h30 sont extrêmement occupés. Il y a beaucoup de monde, alors apportez de la nourriture, planifiez bien votre journée et préparez-vous à faire la queue et à sélectionner 2 trajets que vous voulez vraiment faire. Nous avons voyagé sur le RER-A Redline (Est - est) jusqu'à Marne-la-Vallée ( Parc Disneyland), je recommande de visiter le magasin Disney à l'extérieur du parc pour laisser le temps à la foule de se disperser. De plus, certains jouets ne peuvent pas être achetés en dehors des parcs eux-mêmes, donc si vous voyez quelque chose que vous aimez, achetez-le sur-le-champ.","Londres, UK",en,None,"5,0 sur 5 bulles",no
None, En famille,mignon est disney,"Pour nous tous qui avons la chance de connaître Disney à Orlando, il nous reste une petite sensation gustative, ce sont deux petits parcs équivalents à celui des États-Unis, c'est une belle expérience d'emmener de jeunes enfants à compensent les longues promenades touristiques qu'exige Paris, mais il n'a pas de comparaison avec les autres. En une journée, vous pouvez facilement faire les deux parcs. Je le recommande s'il vous reste des jours.","Buenos Aires, Argentine",es,None,"4,0 sur 5 bulles",yes
oct. 2022 , En famille,Parc complet et très soigné,"Parc occupé, mais tout est bien organisé. Et le parc est continuellement bien entretenu. Le personnel est également reconnaissable","Roden, Pays-Bas",nl,None,"4,0 sur 5 bulles",no
juil. 2022, En famille,traitement réservé aux handicapés !!! et litige sur la demi-pension !!! SCANDALEUX,"Lors de mon séjour à disneyland paris les 14 et 15/07/22, nous avons subi en tant qu'handicapés des dysfonctionnements majeurs et avons été en litige avec l'application du forfait au sujet de la demi-pension. Malgré plusieurs démarches, aucune réponse sur le fonds de Disneyland paris, juste des réponses par mails pour vanter le site internet. Le dossier est chez le médiateur et en protection juridique. C'est scandaleux d'avoir un comportement comme cela, et surtout se dédouaner comme ils le font. Ne rien lâcher et obtenir réparation du préjudice. Vous aurez en pièce jointe mon courrier LRAR que j'ai envoyé le 18/07/22 (et qu'ils ont perdu !!!), et je tiens à disposition de tout média l'ensemble des courriers et echanges par mail que j'ai eu avec eux jusqu'à ce jour, pour témoigner et pour que cela cesse. Le plus scandaleux, c'est que malgré l'ensemble de mes démarches, ils n'ont même pas pris la peine de me contacter par téléphone, juste des mails pour se justifier.",egriselles,fr,None,"1,0 sur 5 bulles",yes
oct. 2022 , En famille,Disney parc nul,Parc à fric Attractions fermée ou en panneCoupe file à 15€ par personne par attractionParc fermé à 21 h et à 20 h on vous pousse vers l entrée et on ferme les attractionSécurité armée qui pose comme des cow boy  dois t on se sentir en sécurité avec clows pareilUn parc à éviter on sait à peine faire 5 attractions par jour,3 contributions,fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
juil. 2022 , En famille,Une journée avec les stars Disney à Paris,Le défilé était excellent. Nous avons regardé 2 défilés. Les trajets en train étaient également spectaculaires. Le château de Disney était très beau. Mes enfants aiment ça.,4 contributions,en,None,"5,0 sur 5 bulles",yes
sept. 2022 , En famille,TRÈS DÉÇU !!!!!!!!!,"Très déçu des deux nouvelles attractions Avengers dans la parc Disney Studio après toute la pub que l'on voit à la télé. Juste un vaisseau et quelques figurines avengers en plus, l'attraction rock'n'roll n'a pas changé sauf le décor et le nom, la nouvelle attraction Spiderman est bien mais sans plus. Par contre ils n'ont pas oubliés de faire de nouveaux magasins Avengers ! beaucoup d'attractions fermés à cause de reparations, par exemple durant mon séjour l'attraction Big Thunder Montain est resté ouvert une heure ou deux sur les deux jours !!!!!!!!!!!!!!! Si vous voulez profiter entièrement des deux parcs je conseille d'attendre l'été prochain quand toutes les nouvelles attractions seront ouvertes car je trouve que mon séjour au séquoia Lodge ne valait pas le prix que j'ai payé pour les deux jours passés. D'autant plus que le fast pass n'existe plus , il faut désormais payer un Disney Premier Acces exorbitant selon l'affluence du parc, autant dire que si le parc surchargé et que vous n'avez pas l'accès premier, il sera difficile de faire plus de 4 ou 5 attractions dans la journee !!!!!! Je vais au parc depuis la plus tendre enfance et je trouve que Disneyland Paris devient une infernale machine à pognon !!!!!!!! Avis très rude mais 100% réaliste !!!!!!!!!!!!",1 contribution,fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",yes
oct. 2022 , En famille,La magie du cynisme....,Scandaleux.... payer aussi cher pour galérer dans des queues infernales. Accroché a son téléphone pour slalomer au mieux entre les attractions en panne. Un système de coupe file absolument scandaleux. Disneyland est un temple de cynisme et de libéralisme fou. C est écœurant. L impression d avoir été molesté et pillé! Ne parlons même pas restauration. Scandaleux!!!,1 contribution,fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
oct. 2022 , En famille,Très beau,"Très sympa 😁 super soutien. Bien que l'enregistrement prenne un peu de temps, je pense qu'il devrait être agréable de s'améliorer.",1 contribution,en,None,"4,0 sur 5 bulles",no
oct. 2022 , En famille,Ce parc est une pure arnaque avec le nom de Disney.,"Tout doit s'améliorer ici. La seule chose qui attire ici, c'est le nom de Disney, à commencer par les prix d'entrée, qui sont constamment ajustés et totalement hors de prix par rapport aux autres parcs d'attractions. Les prix exorbitants continuent avec la nourriture et les boissons. Ici, vous devriez sortir avec 5 à 10 fois le prix normal. Les nombreuses boutiques Disney vous invitent à faire du shopping... mais elles sont aussi beaucoup trop chères... et puis ça reste des produits chinois bon marché. Je pense que vous l'aurez moins cher en dehors du parc Que dire d'autre... oh ouais... les temps d'attente pour les attractions/manèges sont extrêmes... et nous y étions un jour de semaine. D'une certaine manière, d'autres parcs le contrôlent mieux.La seule chose agréable, ce sont les défilés, mais ils n'ont lieu que deux fois par jour.",1 contribution,de,None,"1,0 sur 5 bulles",no
oct. 2022 ,None,Certaines attractions pour les petits fermées,4 contrôles des billets et sacs avant d'accéder au parc est tout de même beaucoup. Venu faire découvrir à ma petite nièce déçue car plusieurs attractions de son âge sont fermées.Toujours des queues aussi interminables pour accéder aux attractions malgré le fait de devoir réserver les billets ce qui ne permet pas de profiter de tout,1 contribution,fr,Écrit le 25 octobre 2022,"3,0 sur 5 bulles",no
None, En famille,Émotions absolues,"Absolument l'une des meilleures expériences de ma vie, c'est vraiment quelque chose au-delà de l'imaginable. Beaucoup se plaignent qu'il y a tant de monde, mais je pense qu'ils ne sont que des sociopathes. Si vous êtes indécis, je vous le dis : perdre une expérience comme celle-ci équivaut à s'abandonner à des émotions uniques.","Rome, Italie",it,None,"5,0 sur 5 bulles",yes
oct. 2022 ,None,Déception de Disneyland,"Malheureusement déçu par Disneyland, j'espérais autre chose en dessous Il y avait plus de magasins pour faire du shopping et manger que de manèges ou d'attractions. Vous étiez parfois debout pendant 30 minutes dans un manège. Donc un jour ne suffit pas. Très encombré. Une fois et plus jamais.",1 contribution,de,None,"2,0 sur 5 bulles",no
oct. 2022 , En famille,Bons manèges - nourriture poubelle et trop de files d'attente (et fumeurs / vapoteurs),"Avantages - le feu d'artifice / les illuminations sont incroyables. Inconvénients - finissez par le regarder à travers les écrans de téléphone de beaucoup de gens et aussi beaucoup de gens qui fument / vapotent dans la foule. Ce serait bien s'ils demandaient aux gens de ne pas tenir les téléphones au-dessus de leur tête (car ils bloquent la vue de tous les autres derrière) et de ne pas fumer à l'annonce - ou mieux encore, d'avoir du personnel autour. Il n'y a pas de personnel supplémentaire à qui vous pourriez signaler le tabagisme - je le sais parce qu'en 3 jours d'être coincé autour de fumeurs / vapoteurs, il n'y a pas eu une seule fois où il y avait un membre du personnel à dire. Tant de sécurité à traverser, mais absolument rien une fois entré. Star Wars est un tel gâchis. Les manèges sont en fait super mais si peu d'efforts sont déployés dans la région. Ce serait si facile d'avoir des soldats de la tempête qui marchent, mais ça ne ressemble pas du tout à Star Wars de l'extérieur. Le personnel était presque uniformément indifférent aux clients. Le pire était à la rencontre de Dark Vador où est venu nous dire après 30 minutes de file d'attente dans une file d'attente supposée de 20 minutes qu'il y avait un «dysfonctionnement technique». Comme c'était notre dernier après-midi et qu'il ne restait que quelques heures, je ne voulais pas tout passer à attendre, mais je ne voulais pas non plus perdre une demi-heure déjà en file d'attente depuis - j'ai demandé s'ils pouvaient faire la queue pour rentrer quand ouvre - ou pour toute idée de combien de temps. Juste un haussement d'épaules et ""vous pouvez rester ou partir, c'est à vous de décider"". Aucune reconnaissance de la réalisation que c'est une journée très chère pour ensuite se faire dire que vous en avez totalement gaspillé une partie et que vous ne voudrez peut-être pas perdre un autre x nombre de minutes / heures. zéro tentative pour aider à atténuer. Les restaurants doivent être réservés des mois à l'avance - et même dans ce cas, vous faites toujours la queue. Photo publiée de la file d'attente de la cuisine Pym réservée aux réservations uniquement. Déplacement lent et à l'extérieur, alors mouillez-vous s'il pleut. Donc, vous réservez un buffet des MOIS à l'avance et vous devez encore faire la queue dehors sous la pluie. Une blague absolue. Encore une fois, aucune aide de la part du personnel lorsque j'ai expliqué certaines conditions médicales et demandé si, plutôt que d'aller au buffet, on pouvait avoir la même nourriture mais juste acheté directement de la cuisine. Juste un bémol non. Merci beaucoup Disney. Donc annulé celui-là. Les pirates étaient meilleurs et en fait le seul domaine où le personnel s'est efforcé d'être amical. Le meilleur domaine en termes de personnages qui n'ont pas à faire la queue pour voir est le campus des vengeurs. Spider-Man se promenant sur le toit est génial et les spectacles (ce serait utile de savoir à quelle heure ils allaient se produire cependant). Mais l'entrée des studios est terrible. C'était la première chose que nous avons faite lors de notre premier voyage et j'aurais aimé être allé à Disneyland en premier car cette entrée est horrible. Il vous conduit à travers une grande grange (pour ressembler à un studio à l'extérieur) qui abrite des magasins et des restaurants. Comme nous sommes arrivés pendant le déjeuner / la pluie, c'était EMBALLÉ. Pour passer à travers, vous devez littéralement vous faufiler à travers des files de personnes qui attendent pour manger. C'est le chaos total. Extrêmement magique et doit être réglé. Nouvelle entrée sur les côtés ou similaire - la salle à manger dès que vous sortez est horrible aussi. Les fast-foods sont nuls - nous sommes allés chercher une pizza car nous pensions que ce serait facile / rapide car seulement 2 types au choix. Mais les dames là-bas étaient si lentes que de bavarder - et je n'ai pas mangé la mienne car elle les touchait avec ses mains empilées. Zéro service client ou qualité de la nourriture là-bas. Tellement effronté de décourager les pique-niques quand c'est la qualité de leur offre. Et juste les files d'attente pour chaque type de nourriture. Nous étions à Disney - mais il y a encore de longues files d'attente pour passer la sécurité, puis dans le parc lui-même. Dommage que le village ne soit pas un peu plus spécial - ils pourraient avoir des gens qui jouent avec les jouets comme chez Hamleys au Disney Store par exemple - mais c'est comme n'importe quel magasin et comme partout, le personnel semblait étiré. C'était la première visite pour nous - avec un enfant de 10 ans qui aime Marvel et Star Wars. La zone Marvel fonctionne bien et les manèges Star Wars sont excellents mais pourraient être tellement meilleurs si des efforts étaient déployés dans la zone qui les entoure. Ce serait également bien si Star Tours ride avait un moyen de montrer quand feraient des spectacles en français ou en anglais. Nous y sommes allés deux fois et les deux fois en français (je sais que c'est la France mais c'est une attraction internationale, donc j'ai pensé que l'anglais serait au moins une option). Ce trajet en particulier a beaucoup parlé (via C3PO) et aurait été bon de savoir même s'il y avait une sorte de sous-titre, mais beaucoup d'enfants ont demandé aux parents ce qui se passait. Pourraient-ils vous demander comment aller dans lequel vous voulez car il y a un certain nombre de pods afin de pouvoir diriger vers le français ou l'anglais ?? L'heure magique que vous obtenez pour rester à l'hôtel est bonne car la seule fois où vous pouvez voir le parc lorsqu'il n'est pas plein à craquer - mais de nombreux manèges ne s'ouvrent pas pendant celui-ci. Nous voulions aller sur Pirates mais nous n'avons pas ouvert avant la fin de l'heure magique, nous avons donc utilisé la fin de notre heure magique de mise en file d'attente - seulement pour qu'elle ne s'ouvre PAS à 9h30 et encore une fois le haussement d'épaules inutile pour savoir s'il y aura encore 5 minutes ou une heure avant qu'il ne le fasse. Il faut donc décider s'il faut potentiellement perdre du temps alors que le parc est toujours calme et rester dans la file d'attente ou non. Très frustrant. Je publierai une critique séparée pour l'hôtel, mais dans l'ensemble, je suis déçu. Dommage, comme on peut le voir, cela pourrait être incroyable, mais on a un peu l'impression qu'ils sont dépouillés du personnel et les emballent en ce qui concerne les clients au détriment de la qualité de l'attraction. Je suis sûr qu'ils en feront assez car il y a des gens qui y retourneront quoi qu'il en soit, mais à moins que vous ne soyez très attaché à Disney, je ne pense pas que ce soit beaucoup mieux que les parcs à thème locaux pour le Royaume-Uni comme Thorpe Park, Alton Towers, etc. J'ai lésiné sur les choses qui devraient le rendre plus spécial/magique.",London,en,Écrit le 25 octobre 2022,"2,0 sur 5 bulles",yes
oct. 2022,None,Temps d'attente trop long pour les manèges,"Nous étions une famille qui partait le mercredi pendant les vacances d'automne. Nous avons lu dans diverses critiques que nous devrions rester à l'écart du parc pendant les vacances d'été, ainsi que le week-end, car les files d'attente pour les manèges ici devraient être déraisonnablement longues. Nous avions donc espéré qu'un mercredi pendant les vacances d'automne, alors que plusieurs autres pays n'ont pas de vacances, serait un bon moment pour visiter le Parc, ce qui n'a malheureusement pas été le cas. Dans toutes les principales attractions, il y avait au moins 1 heure d'attente, et par exemple au château de la princesse, il y avait un temps d'attente constant de 2 heures. C'est beaucoup trop long à attendre avec de petits enfants impatients et nous n'avons pu essayer que la moitié des manèges que nous attendions avec impatience. C'est vraiment dommage qu'ils aient laissé entrer autant de visiteurs que la capacité des manèges. Le parc lui-même était magique et magnifique et les manèges étaient vraiment impressionnants. Normalement, j'aurais donné 5/5 dans une critique, mais le long temps d'attente à chaque trajet ralentit simplement l'expérience globale. Nous avions apporté notre propre nourriture et nos boissons, nous n'avons donc pas remarqué les critiques qui ont été faites dans ce domaine. notez que le parc Disney Studio ferme 2 heures avant le parc régulier.",1 contribution,da,None,"2,0 sur 5 bulles",no
oct. 2022 ,None,Ignoble ! Ce parc devrait être illégal,"Il faudrait être payé pour vivre cette expérience. Déjà 100 euros l entrée.De la queue a l entrée.  Le parc est a moitié plein (parking a 50%) max et pourtant entre 30 min et 1h de queue par attraction dont la durée est comprise entre 1minute et 3 minutes. Idem pour manger. La musique rend fou dans les files d'attente. Les enfants en bas âge n en peuvent plus . Les enfants plus âgés également  Comment les gens peuvent ils accepter du faire autant de queue pour si peu? Vive le marketing et la lobotomisation. a la poste les gens se plaignent d'attendre 5 minutes et ici ils acceptent ? 2 pannes d'électricité dans la même journée après 40 min de queue: attraction fermée. De la nourriture infame. Tous est penser pour une chose : vous voler un maximum d'argent sans que vous ne le voyiez trop  Prenez vos enfants . Emmenez les dans une ferme; dans une réserve animalière, dans un village en bord de mer...n'importe où en fait MAIS PAS LA. Pas dans ce camp de décérébrés. Je pense que les responsables de ce parc doivent rire en voyant les gens a l'intérieur payer pour galérer toute une journée ...",2 contributions,fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
oct. 2022 , En famille,"Journée épouvantable, à fuire vivement","Plus aucune caisse, personne pour nous aider à prendre un ticket sur internet, plus aucun plan papier, des QR code à scanner partout pour manger et un deuxième parc complètement en panne. On n'y reviendra plus.Journée épouvantable.Très cher, plus de 100 Euro par personne, complètement serré avec des files d'attentes interminables. 3 attractions sur une journée et le pire ""en Anglais""Venu pour fêter un anniversaire, ma fille en pleure encore.À fuir absolument.Qu'un seul mot "" Buisness"" pour une journée de M.....""Aucune étoile pour ma part",4 contributions,fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
oct. 2022 , En couple,2 jours en famille,"2 jours à  Disneyland  , 8 ans que nous n'étions pas venu.Cette fois ci on est venu avec notre fille de 6 ans qui a vraiment  adoré. Toujours ce côté féérique, toujours aussi propre et soigné dans les détails. Les gros points noirs,l'attente et la qualité de la nourriture .Quitte à ce que ça coûte un bras ça pourrait au moins être un minimum qualitatif.Amener vos piques nique si vous le pouvez et vos collations.Nous avons mangé au Cowboy cookout (ça reste le meilleur rapport qualité prix) nous avons été très bien reçus ,mention spéciale pour Benjamin qui nous a fait règler a la caisse qui est très sympathique .Oui il y a beaucoup de monde mais il faut s'organiser pour optimiser son temps et rajouter 10 /15 minutes en plus sur les temps d attente.L'attraction Web Spiderman belle mise en scène mais autant d attente pour ça, ça ne vaut pas le coup. Beaucoup de pannes mais on est passé au travers a chaque fois par chance.Le spectacle mickey est le magicien est magnifique et vous en mettra plein les yeux.La parade l'Halloween est vraiment très belle et la déco Frontierland dia de los muertos est superbe.Pour les spectacles du soir il faut vraiment arriver tôt pour être bien installés,c'est vraiment très beau.On reviendra dans quelques années cest sûr.(Petit conseil:prenez un hôtel en dehors et le RER, nous étions au Bb de Torcy cest vraiment très correct)",4 contributions,fr,Écrit le 24 octobre 2022,"4,0 sur 5 bulles",no
oct. 2022 , En famille,Séjour 30 ans Disneyland Paris,"Toujours énormément de monde malgré le choix d'une visite hors vacances scolaires et en semaine.STP Mickey va apprendre à faire à manger, la nourriture dans le parc est excessivement chère et de très mauvaise qualité. Sinon les attractions sont au top, pour tous les goûts. Et les Fast Pass payants on en parle ? 8 à 15 € par personne !!!! Et pas forcément très avantageux en gain de temps. En prenant la file Single tu vas plus vite MAIS avec le risque de se retrouver séparer sauf négociations très courtoises (si si la politesse ça marche) avec le personnel. Mickey à ce rythme là tu ne feras bientôt plus rêver que les très riches.Dommage.....",1 contribution,fr,Écrit le 25 octobre 2022,"3,0 sur 5 bulles",no
oct. 2022 ,None,Trop de monde….,"Parc complet, trop d’attractions fermées, temps d’attente dépassant 90 minutes .spectacles inaccessibles",1 contribution,fr,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
oct. 2022 ,None,Catastrophe manque d’empathie pour les clients,"Je rejoins l’avis des autres visiteurs mécontents du parc. Il y a véritablement un avant et un après Covid. Nous allions au parc très régulièrement avant le Covid nous habitions non loin et avions des passeports. Habitant maintenant dans le sud de la France, les enfants se languissaient de retourner à Disneyland et nous avons réservé un séjour du 20 au 21 octobre 2022. Le séjour a été catastrophique au point que même nos jeunes enfants ne veulent plus y retourner. Disneyland est devenu un endroit où pleurent les enfants. Nous sommes donc arrivés le 20/10/22 à l’hôtel NewPort où nous devions avoir une chambre des 15:00. Nous avons eu notre chambre à 17:00 passé, en témoigne le mail reçu à cette heure après réclamation auprès de la conciergerie. Déjà un très mauvais point quand on attend la chambre avec un enfant de moins de trois ans. Nous avons déjeuné le midi au Bistrot de Rémy, le serveur dédié n’a pas décroché un seul sourire pendant tout le service. Il parlait doucement nous étions incapables de comprendre un seul mot au point que j’ai du me lever et demander à une autre personne les renseignements. Le petit pot est arrivé froid j’ai demandé au serveur si il était possible de le réchauffer, il m’a répondu que son micro onde avait un problème puis il est reparti sans prendre en considération notre requête : le petit mange donc son pot froid super… nous avons demandé une nouvelle carafe d’eau et du pain, nous n’avons jamais rien eu. Les assiettes sont débarrassées sous le nez des enfants alors qu’ils n’ont même pas terminé, la monnaie est rendue erronée bref un cauchemar sans parler de la qualité des mets servis qui ne sont pas à la hauteur des prix… L’après-midi, nous avons voulu faire l’attraction à sensation au campus Marvel et après 1h d’attente mon mari et mes deux enfants ont dû être évacués de l’attraction à cause d’une panne d’électricité pendant que moi j’attendais dehors avec le plus petit. Les enfants en pleurs, les Cast Members qui font planer le suspense en faisant espérer une ouverture imminente et bien sûr aucune compensation pour le temps d’attente perdu. Pour information l’attraction n’a jamais réouvert et nous avons patienté 1h de plus à proximité dans l’espoir de satisfaire les enfants. En vain. En fin de journée nous sommes revenus dans le parc et avons réussi à faire une attraction à sensation anciennement SpaceMountain, j’ai demandé à la sortie un babyswitch pour mon mari et mes deux enfants. Ce dernier m’a été refusé, j’ai pourtant évoqué le désastre que nous avions vécu toute l’après-midi avec les enfants, la personne, une femme rousse n’a pas décroché une phrase complète pour me répondre elle répondait seulement « deux » aucune compassion aucune empathie aucune formule de politesse aucun regard complaisant, juste une froideur exprimant le « rien n’a foutiste ». Nous sommes repartis frustrés, déçus d’avoir parcouru 800km pour venir et ne faire que 3 attractions dans la journée. Nous avons décliné le repas à l’hôtel le soir pour une chaîne américaine de fast-food tellement la déception et le dégoût de Disneyland était au rendez-vous. Le lendemain a été un peu mieux malgré un parc complet, et des horaires affichées qui ne sont pas respectées, comme par exemple le rendez vous avec stitch où il est écrit noir sur blanc 8:30-14:00, mais qu’il est impossible de rejoindre la file d’attente à 13:45 car c’est fermé un point c’est tout, enfant qui pleure à nouveau, files d’attente mensongères 15 min affichées = 30 au mieux. Pour résumer c’est le manque d’empathie pour les clients qui m’a le plus choqué, Disneyland se contente d’encaisser et il n’y a pas d’après vente, on se moque bien des mécontents qui ont vécu une journée horrible avec des attractions qui ferment sous le nez, les Cast members sont hautains et se foutent bien de notre situation ils n’essaient pas d’arranger les choses ou d’apaiser les tensions pire encore ils attisent les nerfs. Nous ne reviendrons plus, nous avions une enveloppe conséquente pour les achats souvenir, l’enveloppe n’a du coup pas été utilisée je préfère mettre l’argent ailleurs plutôt que d’engraisser une machine à fric qui prend ses clients pour des vaches à lait. Et j’oubliais! Si vous envisagez de vous plaindre, comptez 1 à 2h d’attente au bureau des plaintes qui porte de doux du nom de City Hall, à bon entendeur…",2 contributions,fr,Écrit le 24 octobre 2022,"1,0 sur 5 bulles",yes
oct. 2022 , En famille,bondé et délabré,"Le parc est délabré, les manèges sont constamment en panne et fermés, le temps d'attente est inacceptable - les enfants attendent jusqu'à deux heures pour un tour. La nourriture est décidément dégoûtante et les prix sont très élevés. Disneyland Paris ne vaut pas le déplacement.","Copenhague, Danemark",en,Écrit le 25 octobre 2022,"1,0 sur 5 bulles",no
